dataset,deg_id,gene_name,gene_id,cog,functional_category,function,organism,accession,growth_condition,expression_level,gene_ontology,uniprot_id,extra,strain,organism_dataset,method,condition,pmid,reference,aa_len,nt_len
DEG1053,DEG10530395,smc,Protein_ID: WP_006488233.1,-,-,chromosome segregation protein SMC,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29195,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",1170,3513
DEG1053,DEG10530396,ligA,Protein_ID: WP_006484653.1,-,-,NAD-dependent DNA ligase LigA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29205,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",691,2076
DEG1053,DEG10530397,-,Protein_ID: WP_006483826.1,-,-,elongation factor Ts,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29235,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",293,882
DEG1053,DEG10530398,-,Protein_ID: WP_006402648.1,-,-,UMP kinase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29240,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",237,714
DEG1053,DEG10530399,-,Protein_ID: WP_006483822.1,-,-,ribosome recycling factor,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29245,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",186,561
DEG1053,DEG10530400,uppS,Protein_ID: WP_006478494.1,-,-,"di-trans,poly-cis-decaprenylcistransferase",Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29250,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",260,783
DEG1053,DEG10530401,-,Protein_ID: WP_006483814.1,-,-,phosphatidate cytidylyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29255,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",273,822
DEG1053,DEG10530402,-,Protein_ID: WP_006483824.1,-,-,1-deoxy-D-xylulose-5-phosphate reductoisomerase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29260,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",398,1197
DEG1053,DEG10530403,bamA,Protein_ID: WP_006493237.1,-,-,outer membrane protein assembly factor BamA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29270,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",769,2310
DEG1053,DEG10530404,-,Protein_ID: WP_006483811.1,-,-,OmpH family outer membrane protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29275,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",175,528
DEG1053,DEG10530405,lpxD,Protein_ID: WP_006483817.1,-,-,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29280,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",359,1080
DEG1053,DEG10530406,fabZ,Protein_ID: WP_006483820.1,-,-,3-hydroxyacyl-ACP dehydratase FabZ,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29285,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",155,468
DEG1053,DEG10530407,lpxA,Protein_ID: WP_006483825.1,-,-,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29290,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",262,789
DEG1053,DEG10530408,lpxB,Protein_ID: WP_006483810.1,-,-,lipid-A-disaccharide synthase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29295,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",389,1170
DEG1053,DEG10530409,guaB,Protein_ID: WP_006488752.1,-,-,IMP dehydrogenase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29370,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",486,1461
DEG1053,DEG10530410,guaA,Protein_ID: WP_006484787.1,-,-,glutamine-hydrolyzing GMP synthase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29380,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",539,1620
DEG1053,DEG10530411,-,Protein_ID: WP_006488019.1,-,-,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29605,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",236,711
DEG1053,DEG10530412,-,Protein_ID: WP_006488015.1,-,-,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29610,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",161,486
DEG1053,DEG10530413,-,Protein_ID: WP_006489349.1,-,-,endopeptidase La,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29725,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",807,2424
DEG1053,DEG10530414,-,Protein_ID: WP_006483893.1,-,-,septation protein A,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29790,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",176,531
DEG1053,DEG10530415,-,Protein_ID: WP_006483910.1,-,-,folate-binding protein YgfZ,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29870,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",344,1035
DEG1053,DEG10530416,-,Protein_ID: WP_006483888.1,-,-,dTMP kinase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29880,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",206,621
DEG1053,DEG10530417,-,Protein_ID: WP_006493729.1,-,-,DNA polymerase III subunit delta',Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29885,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",342,1029
DEG1053,DEG10530418,rpsF,Protein_ID: WP_006486255.1,-,-,30S ribosomal protein S6,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29975,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",124,375
DEG1053,DEG10530419,priB,Protein_ID: WP_006486250.1,-,-,primosomal replication protein N,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29980,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",99,300
DEG1053,DEG10530420,-,Protein_ID: WP_006486249.1,-,-,replicative DNA helicase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS29995,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",460,1383
DEG1053,DEG10530421,-,Protein_ID: WP_006482870.1,-,-,4-deoxy-4-formamido-L-arabinose- phosphoundecaprenol deformylase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30025,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",298,897
DEG1053,DEG10530422,-,Protein_ID: WP_006482864.1,-,-,bifunctional UDP-4-keto-pentose/UDP-xylose synthase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30030,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",351,1056
DEG1053,DEG10530423,-,Protein_ID: WP_006482868.1,-,-,formyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30035,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",315,948
DEG1053,DEG10530424,-,Protein_ID: WP_006482860.1,-,-,glycosyltransferase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30040,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",345,1038
DEG1053,DEG10530425,-,Protein_ID: WP_006482866.1,-,-,DegT/DnrJ/EryC1/StrS aminotransferase family protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30045,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",383,1152
DEG1053,DEG10530426,-,Protein_ID: WP_006482863.1,-,-,EamA family transporter,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30050,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",123,372
DEG1053,DEG10530427,-,Protein_ID: WP_006482861.1,-,-,glycosyltransferase family 39 protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30055,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",558,1677
DEG1053,DEG10530428,-,Protein_ID: WP_006482856.1,-,-,threonine synthase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30075,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",483,1452
DEG1053,DEG10530429,-,Protein_ID: WP_006485070.1,-,-,hypothetical protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30170,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",610,1833
DEG1053,DEG10530430,-,Protein_ID: WP_006478662.1,-,-,transcription termination factor Rho,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30195,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",420,1263
DEG1053,DEG10530431,trxA,Protein_ID: WP_006402348.1,-,-,thioredoxin TrxA,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30200,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",108,327
DEG1053,DEG10530432,-,Protein_ID: WP_012492658.1,-,-,DNA polymerase III subunit gamma/tau,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30205,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",787,2364
DEG1053,DEG10530433,-,Protein_ID: WP_006478674.1,-,-,nucleoside-diphosphate kinase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30265,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",141,426
DEG1053,DEG10530434,ispG,Protein_ID: WP_006483314.1,-,-,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30280,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",434,1305
DEG1053,DEG10530435,hisS,Protein_ID: WP_006483311.1,-,-,histidine--tRNA ligase,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30285,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",446,1341
DEG1053,DEG10530436,der,Protein_ID: WP_006493685.1,-,-,ribosome biogenesis GTPase Der,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30300,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",445,1338
DEG1053,DEG10530437,hfq,Protein_ID: WP_006399927.1,-,-,RNA chaperone Hfq,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30305,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",79,240
DEG1053,DEG10530438,bamD,Protein_ID: WP_006484415.1,-,-,outer membrane protein assembly factor BamD,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30370,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",274,825
DEG1053,DEG10530439,-,Protein_ID: WP_006485266.1,-,-,hypothetical protein,Burkholderia cenocepacia strain K56-2 scf7180000000064,NZ_LAUA01000017,Luria-Bertani (LB) media,locus_tag:WQ49_RS30405,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",44,135
DEG1053,DEG10530440,-,-,-,-,-,-,-,Luria-Bertani (LB) media,locus_tag:WQ49_RS30950,-,-,-,K56-2,Burkholderia cenocepacia K56-2,Tn-seq,Rich medium; Luria-Bertani (LB) media,29208119,"Gislason, A. S., Turner, K., Domaratzki, M., & Cardona, S. T. (2017). Comparative analysis of the Burkholderia cenocepacia K56-2 essential genome reveals cell envelope functions that are uniquely required for survival in species of the genus Burkholderia. Microbial genomics, 3(11).",18,18
